FID,barcode,dwg_desig,type,light_type,capitol_ar,location_d,luminaire_,bulb_qty,watts,luminaire1,luminair_1,luminair_2,pole_color,height_ft,luminair_3,equipment_,Latitude,Longitude,pepco_no,inst_date,prev_paint,next_paint,maint_by,ToStatePla,to_Zone,Y,X
847,859.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR D ST NW AND SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893793000000002,-77.008482000000001, ,,,,HV,1900.000000000000000,1900.000000000000000,136216.309000000010000,399264.174999999990000
848,860.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893638000000003,-77.008685000000000, ,,,,HV,1900.000000000000000,1900.000000000000000,136199.105000000010000,399246.561999999980000
849,861.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893610000000002,-77.008475000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136195.995000000000000,399264.780000000030000
850,862.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893546000000001,-77.008161999999999, ,,,,HV,1900.000000000000000,1900.000000000000000,136188.888000000010000,399291.933000000020000
851,863.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893171000000002,-77.009272999999993, ,,,,HV,1900.000000000000000,1900.000000000000000,136147.269000000000000,399195.547000000020000
852,864.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893388999999999,-77.007979000000006, ,,,,HV,1900.000000000000000,1900.000000000000000,136171.458000000010000,399307.806999999970000
853,865.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893394999999998,-77.008291999999997, ,,,,HV,1900.000000000000000,1900.000000000000000,136172.127000000010000,399280.652999999990000
854,866.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893389999999997,-77.008595999999997, ,,,,HV,1900.000000000000000,1900.000000000000000,136171.573999999990000,399254.281000000020000
855,867.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893444000000002,-77.008776999999995, ,,,,HV,1900.000000000000000,1900.000000000000000,136177.570000000010000,399238.579000000030000
856,868.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893236000000002,-77.008764999999997, ,,,,HV,1900.000000000000000,1900.000000000000000,136154.480000000010000,399239.618000000020000
857,869.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893179000000003,-77.008893000000000, ,,,,HV,1900.000000000000000,1900.000000000000000,136148.154000000010000,399228.512999999980000
858,870.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.892828000000002,-77.008882000000000, ,,,,HV,1900.000000000000000,1900.000000000000000,136109.190000000000000,399229.463999999980000
859,871.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.892623999999998,-77.008887000000001, ,,,,HV,1900.000000000000000,1900.000000000000000,136086.543999999990000,399229.027999999990000
860,873.000000000000000,0.000000000000000,15.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT MOUNTED ON COLUMN,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,COLUMN POLE,Green,10.000000000000000,BLACK,NONE,38.892293000000002,-77.009178000000006, ,,,,HV,1900.000000000000000,1900.000000000000000,136049.803000000010000,399203.778999999980000
861,874.000000000000000,0.000000000000000,15.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT MOUNTED ON COLUMN,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,COLUMN POLE,Green,10.000000000000000,BLACK,NONE,38.892310000000002,-77.008931000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136051.687999999990000,399225.206999999990000
862,875.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR DELEWARE AVE NE AND D ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894537999999997,-77.006923999999998, ,,,,HV,1900.000000000000000,1900.000000000000000,136298.999000000010000,399399.340000000030000
863,876.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893239000000001,-77.009305999999995, ,,,,HV,1900.000000000000000,1900.000000000000000,136154.818000000000000,399192.685000000000000
864,877.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR DELEWARE AVE NE AND D ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894416999999997,-77.006792000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136285.565999999990000,399410.789999999980000
865,878.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR DELEWARE AVE NE AND D ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894308000000002,-77.006609999999995, ,,,,HV,1900.000000000000000,1900.000000000000000,136273.465000000000000,399426.576999999990000
866,879.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR FIRST ST NE AND D ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894374999999997,-77.006461000000002, ,,,,HV,1900.000000000000000,1900.000000000000000,136280.901000000010000,399439.504000000020000
867,880.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR FIRST ST NE AND D ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894627000000000,-77.006119999999996, ,,,,HV,1900.000000000000000,1900.000000000000000,136308.872999999990000,399469.087999999990000
868,881.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR FIRST ST NE AND D ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894241999999998,-77.006613000000002, ,,,,HV,1900.000000000000000,1900.000000000000000,136266.138000000010000,399426.316999999980000
869,882.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR DELEWARE AVE NE AND C ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894171999999998,-77.006766999999996, ,,,,HV,1900.000000000000000,1900.000000000000000,136258.369000000010000,399412.956000000010000
870,883.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR DELEWARE AVE NE AND C ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894050000000000,-77.006940000000000, ,,,,HV,1900.000000000000000,1900.000000000000000,136244.826999999990000,399397.946999999990000
871,884.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR DELEWARE AVE NE AND C ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893878999999998,-77.007203000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136225.845999999990000,399375.130000000000000
872,885.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR DELEWARE AVE NE AND FIRST ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894143000000000,-77.006848000000005, ,,,,HV,1900.000000000000000,1900.000000000000000,136255.149999999990000,399405.929000000000000
873,886.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY NEAR DELEWARE AVE NE AND FIRST ST NE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893960999999997,-77.007135000000005, ,,,,HV,1900.000000000000000,1900.000000000000000,136234.948999999990000,399381.030000000030000
874,887.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893445000000000,-77.009334999999993, ,,,,HV,1900.000000000000000,1900.000000000000000,136177.685999999990000,399190.172000000020000
875,888.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR FIRST ST NE, DELAWARE AVE NE, AND D ST NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894959000000000,-77.006850999999997, ,,,,HV,1900.000000000000000,1900.000000000000000,136345.733000000010000,399405.675999999980000
876,889.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR FIRST ST NE, DELAWARE AVE NE, AND D ST NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895173999999997,-77.006581999999995, ,,,,HV,1900.000000000000000,1900.000000000000000,136369.598000000000000,399429.012999999980000
877,890.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR FIRST ST NE, DELAWARE AVE NE, AND D ST NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895237999999999,-77.006388999999999, ,,,,HV,1900.000000000000000,1900.000000000000000,136376.701000000000000,399445.756999999980000
878,891.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR FIRST ST NE, DELAWARE AVE NE, AND MASSACHUSETS AVE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895403999999999,-77.006297000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136395.128000000000000,399453.739000000000000
879,892.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR FIRST ST NE, DELAWARE AVE NE, AND MASSACHUSETS AVE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895564000000000,-77.006100000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136412.888000000010000,399470.830000000020000
880,893.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR FIRST ST NE, DELAWARE AVE NE, AND MASSACHUSETS AVE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895420999999999,-77.006542999999994, ,,,,HV,1900.000000000000000,1900.000000000000000,136397.016000000000000,399432.398999999980000
881,894.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR FIRST ST NE, DELAWARE AVE NE, AND D ST NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895125999999998,-77.006280000000004, ,,,,HV,1900.000000000000000,1900.000000000000000,136364.266999999990000,399455.211000000010000
882,895.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR FIRST ST NE, DELAWARE AVE NE, AND D ST NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90 MP100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.894942000000000,-77.006101999999998, ,,,,HV,1900.000000000000000,1900.000000000000000,136343.840999999990000,399470.651000000010000
883,896.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR LOUISIANA AVE NW, D ST NE, DELEWARE AVE NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895572999999999,-77.007199999999997, ,,,,HV,1900.000000000000000,1900.000000000000000,136413.894000000000000,399375.405000000030000
884,897.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR LOUISIANA AVE NW, D ST NE, DELEWARE AVE NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895485999999998,-77.007391999999996, ,,,,HV,1900.000000000000000,1900.000000000000000,136404.236999999990000,399358.749000000010000
885,898.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,WALKWAY ABOVE SENATE UNDERGROUND GARAGE,ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.893393000000003,-77.009499000000005, ,,,,HV,1900.000000000000000,1900.000000000000000,136171.915000000010000,399175.944000000020000
886,899.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR LOUISIANA AVE NW, D ST NE, DELEWARE AVE NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895470000000003,-77.007502000000002, ,,,,HV,1900.000000000000000,1900.000000000000000,136402.462000000000000,399349.206000000010000
887,900.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR LOUISIANA AVE NW, D ST NE, DELEWARE AVE NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895226999999998,-77.007419999999996, ,,,,HV,1900.000000000000000,1900.000000000000000,136375.486999999990000,399356.318000000030000
888,901.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR LOUISIANA AVE NW, D ST NE, DELEWARE AVE NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895024999999997,-77.007363999999995, ,,,,HV,1900.000000000000000,1900.000000000000000,136353.062999999990000,399361.174000000000000
889,902.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR LOUISIANA AVE NW, D ST NE, DELEWARE AVE NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895865999999998,-77.007558000000003, ,,,,HV,1900.000000000000000,1900.000000000000000,136446.421999999990000,399344.352000000010000
890,903.000000000000000,0.000000000000000,2.000000000000000,ACORN STYLE POST TOP MOUNTED STREET LIGHT,Senate,"WALKWAY NEAR LOUISIANA AVE NW, D ST NE, DELEWARE AVE NE",ACORN,1.000000000000000,100.000000000000000,METAL HALIDE,M90R M100/U/MED,POLE,Green,10.000000000000000,GREEN,NONE,38.895586000000002,-77.007515999999995, ,,,,HV,1900.000000000000000,1900.000000000000000,136415.339000000010000,399347.993000000020000
